Schweizer Nährwertdatenbank – Generische Einträge V6.1 (28.03.2019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,ID V 4.0,ID SwissFIR,Name,Synonyme,Kategorie,Dichte,Bezugseinheit,"Energie, Kilojoule",Herleitung des Wertes,Quelle,"Energie, Kalorien",Herleitung des Wertes,Quelle,"Fett, total (g)",Herleitung des Wertes,Quelle,"Fettsäuren, gesättigt (g)",Herleitung des Wertes,Quelle,"Fettsäuren, einfach ungesättigt (g)",Herleitung des Wertes,Quelle,"Fettsäuren, mehrfach ungesättigt (g)",Herleitung des Wertes,Quelle,Cholesterin (mg),Herleitung des Wertes,Quelle,"Kohlenhydrate, verfügbar (g)",Herleitung des Wertes,Quelle,Zucker (g),Herleitung des Wertes,Quelle,Stärke (g),Herleitung des Wertes,Quelle,Nahrungsfasern (g),Herleitung des Wertes,Quelle,Protein (g),Herleitung des Wertes,Quelle,Salz (NaCl) (g),Herleitung des Wertes,Quelle,Alkohol (g),Herleitung des Wertes,Quelle,Wasser (g),Herleitung des Wertes,Quelle,"Vitamin A-Aktivität, RE (µg-RE)",Herleitung des Wertes,Quelle,"Vitamin A-Aktivität, RAE (µg-RE)",Herleitung des Wertes,Quelle,All-trans Retinol-Äquivalente (µg-RE),Herleitung des Wertes,Quelle,Betacarotin-Aktivität (µg-BCE),Herleitung des Wertes,Quelle,Betacarotin (µg),Herleitung des Wertes,Quelle,Vitamin B1 (Thiamin) (mg),Herleitung des Wertes,Quelle,Vitamin B2 (Riboflavin) (mg),Herleitung des Wertes,Quelle,Vitamin B6 (Pyridoxin) (mg),Herleitung des Wertes,Quelle,Vitamin B12 (Cobalamin) (µg),Herleitung des Wertes,Quelle,Niacin (mg),Herleitung des Wertes,Quelle,Folat (µg),Herleitung des Wertes,Quelle,Pantothensäure (mg),Herleitung des Wertes,Quelle,Vitamin C (Ascorbinsäure) (mg),Herleitung des Wertes,Quelle,Vitamin D (Calciferol) (µg),Herleitung des Wertes,Quelle,Vitamin E-Aktivität (mg-ATE),Herleitung des Wertes,Quelle,Kalium (K) (mg),Herleitung des Wertes,Quelle,Natrium (Na) (mg),Herleitung des Wertes,Quelle,Chlorid (Cl) (mg),Herleitung des Wertes,Quelle,Calcium (Ca) (mg),Herleitung des Wertes,Quelle,Magnesium (Mg) (mg),Herleitung des Wertes,Quelle,Phosphor (P) (mg),Herleitung des Wertes,Quelle,Eisen (Fe) (mg),Herleitung des Wertes,Quelle,Jod (I) (µg),Herleitung des Wertes,Quelle,Zink (Zn)  (mg),Herleitung des Wertes,Quelle,Selen (Se) (µg),Herleitung des Wertes,Quelle,Geänderter Eintrag
552,3896,1001073,Sbrinz,,Milch und Milchprodukte/Hartkäse,,pro 100g essbarer Anteil,1720,Automatisierte Berechnung,,415,Automatisierte Berechnung,,"33,2",-,177,"19,9",-,177,"7,8",-,177,"1,5",-,177,100,-,177,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,28,Schätzung,1662,"1,8",Automatisierte Berechnung,,0,-,22,"31,9",-,177,298,Automatisierte Berechnung,,288,Automatisierte Berechnung,,278,Schätzung,,118,Schätzung,,118,Schätzung,,"0,01",-,177,"0,39",-,177;1659,"0,1",-,177,"2,07",-,177;1659,"0,2",-,177,8,-,177,"0,44",-,177;1659,Sp.,-,22,"0,6",-,177;1659,"0,35",-,177,96,-,177,710,-,177,1090,-,177,1030,-,177,38,-,177,660,-,177,"0,3",-,177,40,-,35,"4,3",-,177,k.A.,,,Nein
570,4147,1001098,St. Paulin,,Milch und Milchprodukte/Hartkäse,,pro 100g essbarer Anteil,1220,Automatisierte Berechnung,,294,Automatisierte Berechnung,,23,-,35,"13,8",-,3,"5,4",-,3,"1,1",-,3,69,-,3,0,Schätzung,1408,0,-,35,0,-,22,0,-,22,"21,8",-,1660,2,Automatisierte Berechnung,,0,-,22,55,-,35,273,Automatisierte Berechnung,,262,Automatisierte Berechnung,,250,-,127,140,-,127,k.A.,,,"0,04",-,35,"0,32",-,35,"0,06",-,35,2,-,35,"0,1",-,35,18,-,35,"0,8",-,35,Sp.,-,22,"0,5",-,35,"0,69",-,35,80,-,35,800,-,35,1100,-,35,700,-,35,35,-,35,500,-,35,"0,4",-,35,35,-,35,4,-,35,k.A.,,,Nein
495,4541,1000982,Tête de Moine,,Milch und Milchprodukte/Hartkäse,,pro 100g essbarer Anteil,1730,Automatisierte Berechnung,,417,Automatisierte Berechnung,,"35,5",-,184,"21,3",-,184,"8,3",-,184,"1,6",-,184,107,-,184,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"24,2",Schätzung,1662,"2,3",Automatisierte Berechnung,,0,-,22,"35,2",-,184,502,Automatisierte Berechnung,,486,Automatisierte Berechnung,,470,Schätzung,51,190,-,127,k.A.,,,"0,01",-,184,"0,27",-,184,"0,27",-,184,"1,6",-,35,"0,08",-,35,24,-,35,"0,32",-,35,Sp.,-,22,"0,7",-,35,"0,59",-,184,84,-,184,930,-,184,1360,-,184,700,-,184,27,-,184,510,-,184,"0,1",-,184,28,-,35,"3,9",-,184,k.A.,,,Nein
556,3893,1001077,"Tilsiter, pasteurisiert, vollfett",,Milch und Milchprodukte/Hartkäse,,pro 100g essbarer Anteil,1460,Automatisierte Berechnung,,351,Automatisierte Berechnung,,28,-,177,"16,8",-,177,"6,6",-,177,"1,3",-,177,84,-,177,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"24,1",Schätzung,1662,"1,4",Automatisierte Berechnung,,0,-,22,42,-,177,299,Automatisierte Berechnung,,287,Automatisierte Berechnung,,274,-,8,150,Schätzung,51,150,-,8,"0,05",-,9,"0,27",-,9;1659,"0,06",-,9,"1,64",-,9;1659,"0,21",-,9,30,-,9,"0,41",-,9;1659,Sp.,-,22,"0,5",-,9;1659,"0,76",-,9,60,-,177,550,-,177,850,-,177,840,-,177,29,-,177,510,-,177,"0,1",-,9,"7,3",-,1333;1399,"3,7",-,177,k.A.,,,Nein
557,4527,1001078,"Tilsitermilch, vollfett",,Milch und Milchprodukte/Hartkäse,,pro 100g essbarer Anteil,1560,Automatisierte Berechnung,,376,Automatisierte Berechnung,,"30,2",-,28,"18,1",-,177,"7,1",-,177,"1,4",-,177,91,-,177,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"25,6",Schätzung,1662,"1,7",Automatisierte Berechnung,,0,-,22,"39,6",-,177,299,Automatisierte Berechnung,,287,Automatisierte Berechnung,,274,-,8,150,Schätzung,51,150,-,8,"0,05",-,22,"0,38",-,22;1659,"0,06",-,22,"1,33",-,22;1659,"0,23",-,22,33,-,22,"0,44",-,22;1659,Sp.,-,22,"0,6",-,22;1659,"0,84",-,22,98,-,177,690,-,177,1060,-,177,900,-,177,24,-,177,540,-,177,"0,3",-,177,"7,9",-,1333;1399,"4,2",-,177,k.A.,,,Nein
58,4522,821034,"Joghurt Bifidus, nature",,Milch und Milchprodukte/Joghurt und Sauermilch,,pro 100g essbarer Anteil,276,Automatisierte Berechnung,,66,Automatisierte Berechnung,,"3,6",-,178,"2,2",-,178,"0,9",-,178,"0,2",-,178,11,-,178,"4,5",Automatisierte Berechnung,,"4,5",-,178,0,Schätzung,51,0,Schätzung,51,4,Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"85,5",-,178,40,Automatisierte Berechnung,,38,Automatisierte Berechnung,,37,Schätzung,51,16,-,83,15,-,61,"0,02",-,178,"0,13",-,178;1653,"0,04",-,178,"0,5",-,9;1653,"0,09",-,9,5,-,9,"0,33",-,9;1653,Sp.,-,22,"0,2",-,43;1653,"0,11",-,178,180,-,178,45,-,178,120,-,178,150,-,178,12,-,178,110,-,178,0,-,178,"7,5",-,9,"0,5",-,178,k.A.,,,Nein
53,3883,821028,"Joghurt, Erdbeer",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,424,Automatisierte Berechnung,,101,Automatisierte Berechnung,,"2,7",-,178,"1,6",-,178,"0,6",-,178,"0,1",-,178,8,-,178,"15,2",Schätzung,51,"14,3",-,178,"0,1",-,9,"0,9",-,9,"3,4",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"76,8",-,178,29,Automatisierte Berechnung,,27,Automatisierte Berechnung,,26,Schätzung,51,18,Schätzung,51,18,-,8,"0,01",-,178,"0,15",-,178;1653,"0,04",-,178,"0,27",-,9;1653,"0,15",-,9,"13,6",-,97,"0,25",-,97;1653,"12,3",-,9,"0,1",-,9;1653,"0,1",-,178,150,-,178,42,-,178,99,-,178,110,-,178,11,-,178,97,-,178,"0,1",-,178,"5,5",-,9,"0,4",-,178,k.A.,,,Nein
1192,4710,,Joghurt gezuckert (Durchschnitt),,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,443,Automatisierte Berechnung,,105,Automatisierte Berechnung,,"3,4",Berechnung anhand von Zutaten,,2,Berechnung anhand von Zutaten,,"0,9",Berechnung anhand von Zutaten,,"0,2",Berechnung anhand von Zutaten,,10,Berechnung anhand von Zutaten,,"14,7",Berechnung anhand von Zutaten,,"13,8",Berechnung anhand von Zutaten,,"0,1",Berechnung anhand von Zutaten,,"0,4",Berechnung anhand von Zutaten,,"3,7",Berechnung anhand von Zutaten,,"0,1",Automatisierte Berechnung,,0,Berechnung anhand von Zutaten,,"77,7",Automatisierte Berechnung,,30,Automatisierte Berechnung,,28,Automatisierte Berechnung,,27,Berechnung anhand von Zutaten,,17,Berechnung anhand von Zutaten,,15,Berechnung anhand von Zutaten,,"0,01",Berechnung anhand von Zutaten,,"0,15",Berechnung anhand von Zutaten,,"0,08",Berechnung anhand von Zutaten,,"0,3",Berechnung anhand von Zutaten,,"0,1",Berechnung anhand von Zutaten,,"10,9",Berechnung anhand von Zutaten,,"0,29",Berechnung anhand von Zutaten,,"2,1",Berechnung anhand von Zutaten,,"0,1",Berechnung anhand von Zutaten,,"0,27",Berechnung anhand von Zutaten,,170,Berechnung anhand von Zutaten,,43,Berechnung anhand von Zutaten,,100,Berechnung anhand von Zutaten,,120,Berechnung anhand von Zutaten,,15,Berechnung anhand von Zutaten,,100,Berechnung anhand von Zutaten,,"0,1",Berechnung anhand von Zutaten,,"6,1",Berechnung anhand von Zutaten,,"0,5",Berechnung anhand von Zutaten,,k.A.,,,Ja
55,3882,821030,"Joghurt, Haselnuss",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,497,Automatisierte Berechnung,,119,Automatisierte Berechnung,,"4,6",-,178,"2,5",-,178,"1,6",-,178,"0,4",-,178,11,-,178,15,Schätzung,51,14,-,178,"0,1",-,9,"0,9",-,9,"3,8",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"74,7",-,178,32,Automatisierte Berechnung,,29,Automatisierte Berechnung,,27,Schätzung,51,30,-,127,k.A.,,,"0,01",-,178,"0,13",-,178,"0,07",-,178,"0,4",-,127,"0,09",-,127,9,-,127,"0,31",-,127,Sp.,-,22,"0,1",-,127,"0,78",-,178,150,-,178,46,-,178,99,-,178,110,-,178,16,-,178,100,-,178,"0,1",-,178,"6,5",-,127,"0,5",-,178,k.A.,,,Nein
590,3618,1001127,"Joghurt mit Aroma, mager, mit Süssstoffen",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,198,Automatisierte Berechnung,,47,Automatisierte Berechnung,,"0,1",-,41,"0,1",-,3,0,-,3,0,-,3,0,-,3,7,-,41,7,-,22,Sp.,-,22,0,-,43,"4,4",-,1660,"0,1",Automatisierte Berechnung,,0,-,22,"86,6",-,43,0,Automatisierte Berechnung,,0,Automatisierte Berechnung,,0,-,61,1,Schätzung,51,1,-,61,"0,04",-,43,"0,17",-,43,"0,07",-,43,"0,4",-,43,"0,1",-,43,2,-,43,"0,5",-,43,Sp.,-,22,Sp.,-,43,"0,03",-,43,210,-,43,45,-,43,93,-,9,100,-,37,11,-,43,120,-,43,"0,1",-,43,6,-,43,"0,4",-,9,k.A.,,,Nein
588,4611,1001125,"Joghurt mit Früchten, mager, mit Süssstoffen",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,206,Automatisierte Berechnung,,49,Automatisierte Berechnung,,"0,1",-,41,"0,1",-,3,0,-,3,0,-,3,0,-,3,7,-,41,7,-,22,"0,1",-,22,"0,9",-,22,"4,5",-,1660,"0,1",Automatisierte Berechnung,,0,-,22,"86,6",-,43,21,Automatisierte Berechnung,,21,Automatisierte Berechnung,,20,-,61,8,Schätzung,51,8,-,61,"0,04",-,43,"0,17",-,43,"0,07",-,43,"0,4",-,43,"0,1",-,43,2,-,43,"0,5",-,43,4,-,43,Sp.,-,43,"0,03",-,43,210,-,43,45,-,43,93,-,9,110,-,37,11,-,43,120,-,43,"0,1",-,43,6,-,9,"0,4",-,9,k.A.,,,Nein
57,3887,821032,"Joghurt, Mokka",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,417,Automatisierte Berechnung,,99,Automatisierte Berechnung,,"3,1",-,178,"1,9",-,178,"0,7",-,178,"0,1",-,178,9,-,178,"14,1",Schätzung,51,"13,2",-,178,0,-,8,0,-,8,"3,7",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"77,4",-,178,28,Automatisierte Berechnung,,27,Automatisierte Berechnung,,26,Schätzung,51,14,Schätzung,51,14,-,8,"0,01",-,178,"0,22",-,178;1653,"0,12",-,178,"0,15",-,9;1653,"0,11",-,9,"10,3",-,97,"0,26",-,97;1653,Sp.,-,22,"0,1",-,127;1653,"0,09",-,178,170,-,178,42,-,178,110,-,178,130,-,178,13,-,178,100,-,178,"0,1",-,178,6,-,9,"0,4",-,178,k.A.,,,Nein
99,4520,822033,"Joghurt, Mokka, Bio",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,401,Automatisierte Berechnung,,95,Automatisierte Berechnung,,"3,3",-,178,k.A.,,,k.A.,,,k.A.,,,k.A.,,,"13,1",Schätzung,51,"12,4",-,178,0,Schätzung,51,0,Schätzung,51,"3,4",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"78,2",-,178,34,Automatisierte Berechnung,,33,Automatisierte Berechnung,,32,Schätzung,51,14,Schätzung,51,14,-,8,"0,01",-,178,"0,16",-,178,"0,18",-,178,"0,3",-,51,"0,1",-,51,"10,3",-,97,"0,29",-,97,Sp.,-,51,"0,1",-,51,"0,12",-,178,200,-,178,42,-,178,110,-,178,120,-,178,18,-,178,100,-,178,"0,2",-,178,6,-,51,"0,5",-,178,k.A.,,,Nein
52,4469,821027,"Joghurt, nature",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,277,Automatisierte Berechnung,,66,Automatisierte Berechnung,,"3,6",-,178,"2,2",-,178,"0,9",-,178,"0,2",-,178,11,-,178,"4,5",Automatisierte Berechnung,,"4,5",-,1075,0,Schätzung,51,0,Schätzung,51,"3,9",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"85,6",-,178,39,Automatisierte Berechnung,,37,Automatisierte Berechnung,,36,Schätzung,51,18,Schätzung,51,18,-,8,"0,02",-,178,"0,18",-,178;1653,"0,04",-,178,"0,3",-,127;1653,"0,09",-,127,5,-,127,"0,33",-,127;1653,2,-,127,"0,1",-,127;1653,"0,1",-,178,170,-,178,49,-,178,120,-,178,140,-,178,12,-,178,110,-,178,0,-,178,16,-,88,"0,4",-,178,k.A.,,,Nein
587,4141,1001123,"Joghurt, nature, mager",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,178,Automatisierte Berechnung,,42,Automatisierte Berechnung,,"0,1",-,9,"0,1",-,3,0,-,3,0,-,3,0,-,3,"5,5",-,9,"5,5",-,22,0,-,9,0,-,9,"4,7",-,1660,"0,2",Automatisierte Berechnung,,0,-,22,"88,2",-,9,1,Automatisierte Berechnung,,1,Automatisierte Berechnung,,1,-,61,2,Schätzung,51,2,-,61,"0,05",-,9,"0,26",-,9;1653,"0,06",-,9,"0,44",-,9;1653,"0,13",-,9,13,-,9,"0,4",-,9;1653,Sp.,-,22,"0,1",-,9;1653,Sp.,-,9,210,-,9,60,-,9,130,-,9,160,-,9,15,-,9,130,-,9,"0,1",-,9,"9,5",-,9,"0,5",-,9,k.A.,,,Nein
54,4470,821029,"Joghurt, Schokolade",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,505,Automatisierte Berechnung,,120,Automatisierte Berechnung,,"3,9",-,178,"2,4",-,178,"0,9",-,178,"0,2",-,178,11,-,178,"16,9",Schätzung,51,"15,5",-,178,"0,5",-,8,"0,8",-,8,"3,9",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"73,5",-,178,31,Automatisierte Berechnung,,30,Automatisierte Berechnung,,29,Schätzung,51,14,Schätzung,51,14,-,8,"0,01",-,178,"0,12",-,178,"0,06",-,178,"0,3",-,9,"0,09",-,127,9,-,9,"0,3",-,127,Sp.,-,22,"0,1",-,127,"0,43",-,178,200,-,178,44,-,178,110,-,178,130,-,178,18,-,178,110,-,178,"0,3",-,178,6,-,9,"0,5",-,178,k.A.,,,Nein
56,4468,821031,"Joghurt, Vanille",,Milch und Milchprodukte/Joghurt und Sauermilch,"1,1",pro 100g essbarer Anteil,413,Automatisierte Berechnung,,98,Automatisierte Berechnung,,3,-,178,"1,8",-,178,"0,7",-,178,"0,1",-,178,9,-,178,14,Schätzung,51,"13,1",-,178,0,Schätzung,51,0,Schätzung,51,"3,7",Schätzung,1662,"0,1",Automatisierte Berechnung,,0,Schätzung,51,"77,6",-,178,24,Automatisierte Berechnung,,23,Automatisierte Berechnung,,22,Schätzung,51,14,Schätzung,51,14,-,8,"0,02",-,178,"0,14",-,178,"0,03",-,178,"0,4",-,127,"0,09",-,127,13,-,97,"0,34",-,97,Sp.,-,22,"0,1",-,127,"0,08",-,178,130,-,178,45,-,178,110,-,178,130,-,178,11,-,178,100,-,178,0,-,178,"6,5",-,127,"0,5",-,178,k.A.,,,Nein
563,4524,1001084,"Schmelzkäse, Scheibe, Rahm",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,1350,Automatisierte Berechnung,,327,Automatisierte Berechnung,,30,-,9,18,-,3,7,-,3,"1,4",-,3,90,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"14,3",-,1660,3,Automatisierte Berechnung,,0,-,22,47,-,9,348,Automatisierte Berechnung,,334,Automatisierte Berechnung,,320,-,127,170,-,127,k.A.,,,"0,04",-,9,"0,37",-,9,"0,07",-,9,2,-,9,"0,2",-,9,3,-,9,1,-,9,Sp.,-,22,"0,9",-,9,"0,65",-,9,100,-,9,1200,-,9,900,-,9,550,-,9,45,-,9,750,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
558,4528,1001079,"Schmelzkäse, Scheibe, viertelfett",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,648,Automatisierte Berechnung,,155,Automatisierte Berechnung,,"8,6",-,22,"5,2",-,3,2,-,3,"0,4",-,3,26,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"19,4",Schätzung,1662,3,Automatisierte Berechnung,,0,-,22,59,-,9,48,Automatisierte Berechnung,,47,Automatisierte Berechnung,,45,-,8,20,Schätzung,51,20,-,8,"0,03",-,9,"0,32",-,9;1659,"0,07",-,9,"1,62",-,9;1659,"0,2",-,9,3,-,9,"0,74",-,9;1659,Sp.,-,22,"0,2",-,9;1659,"0,2",-,9,150,-,9,1200,-,9,900,-,9,600,-,9,45,-,9,1200,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
559,4525,1001080,"Schmelzkäse, Scheibe, vollfett",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,1310,Automatisierte Berechnung,,316,Automatisierte Berechnung,,25,-,22,15,-,3,"5,9",-,3,"1,2",-,3,75,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"22,8",-,1661,3,Automatisierte Berechnung,,0,-,22,"49,5",-,9,257,Automatisierte Berechnung,,248,Automatisierte Berechnung,,238,-,61,114,Schätzung,51,114,-,61,"0,03",-,9,"0,23",-,9;1659,"0,07",-,9,"1,17",-,9;1659,"0,2",-,9,3,-,9,"0,42",-,22;1659,Sp.,-,22,"0,7",-,22;1659,"0,54",-,9,150,-,9,1200,-,9,900,-,9,600,-,9,45,-,9,800,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
565,3616,1001086,"Schmelzkäse, streichfähig, Rahm",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,1310,Automatisierte Berechnung,,316,Automatisierte Berechnung,,"29,4",-,9,"17,6",-,3,"6,9",-,3,"1,3",-,3,88,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"12,9",-,1640,"2,8",Automatisierte Berechnung,,0,-,22,"50,3",-,9,327,Automatisierte Berechnung,,313,Automatisierte Berechnung,,300,-,8,160,Schätzung,51,160,-,8,"0,04",-,9,"0,37",-,9,"0,07",-,9,2,-,9,"0,15",-,9,3,-,9,1,-,9,Sp.,-,22,"0,6",-,9,"0,89",-,9,150,-,9,1100,-,9,780,-,9,400,-,9,30,-,9,600,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
560,4526,1001081,"Schmelzkäse, streichfähig, viertelfett",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,624,Automatisierte Berechnung,,150,Automatisierte Berechnung,,"9,3",-,22,"5,6",-,3,"2,2",-,3,"0,4",-,3,28,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"16,4",Schätzung,1662,3,Automatisierte Berechnung,,0,-,22,"61,9",-,1641,48,Automatisierte Berechnung,,47,Automatisierte Berechnung,,45,-,8,20,Schätzung,51,20,-,8,"0,03",-,9,"0,38",-,9,"0,07",-,9,2,-,9,"0,2",-,9,3,-,9,1,-,9,Sp.,-,22,"0,2",-,9,"0,27",-,9,200,-,9,1200,-,9,900,-,9,600,-,9,30,-,9,1100,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
561,4139,1001082,"Schmelzkäse, streichfähig, vollfett",,Milch und Milchprodukte/Käseerzeugnisse,,pro 100g essbarer Anteil,1020,Automatisierte Berechnung,,247,Automatisierte Berechnung,,"21,2",-,28,"12,7",-,3,5,-,3,1,-,3,64,-,3,0,Schätzung,1408,0,Schätzung,1408,0,-,22,0,-,22,"14,1",-,1640,3,Automatisierte Berechnung,,0,-,22,"51,3",-,1009,257,Automatisierte Berechnung,,248,Automatisierte Berechnung,,238,-,61,114,Schätzung,51,114,-,61,"0,03",-,9,"0,38",-,9,"0,07",-,9,2,-,9,"0,2",-,9,3,-,9,1,-,9,Sp.,-,22,"0,5",-,9,"0,67",-,9,150,-,9,1200,-,9,900,-,9,500,-,9,30,-,9,700,-,9,"0,9",-,9,35,-,9,4,-,9,k.A.,,,Nein
13399,,,"Halbentrahmte Milch 1.5% Fett, UHT",,Milch und Milchprodukte/Milch,1,pro 100 ml,192,Automatisierte Berechnung,,46,Automatisierte Berechnung,,"1,5",-,1643,"0,9",-,1643,"0,4",-,1643,0,-,1643,5,-,1643,"4,8",-,1643,"4,8",-,1643,0,Schätzung,1648,0,Schätzung,1648,"3,2",-,1660,"0,1",Automatisierte Berechnung,,0,Schätzung,1648,"89,7",-,1643,14,Automatisierte Berechnung,,14,Automatisierte Berechnung,,13,Schätzung,1648,8,Schätzung,1648,8,-,1640,"0,04",-,1640,"0,2",-,1640;1653,"0,05",-,1640,"0,25",-,1643;1653,"0,09",-,1640,"9,5",-,1643,"0,32",-,1640;1653,"1,7",-,1640,0,-,1640;1653,"0,09",Schätzung,,170,-,1643,43,-,1643,100,-,1643,120,-,1643,12,-,1643,89,-,1643,0,-,1643,10,Schätzung,,"0,4",-,1643,k.A.,,,Nein
526,4618,1001040,"Kondensmilch, gezuckert",,Milch und Milchprodukte/Milch,"1,1",pro 100g essbarer Anteil,1430,Automatisierte Berechnung,,339,Automatisierte Berechnung,,10,-,1528,6,Schätzung,1662,"2,4",Schätzung,1662,"0,5",Schätzung,1662,36,-,1528,"54,3",-,1528,"54,3",-,1528,0,-,1528,0,Schätzung,1662,8,-,1640,"0,3",Automatisierte Berechnung,,0,Schätzung,1662,"25,6",-,1528,96,Automatisierte Berechnung,,92,Automatisierte Berechnung,,88,-,1528,49,Schätzung,1662,49,-,1528,"0,09",-,1528,"0,43",-,1528;1653,"0,07",-,1528,"0,58",-,1653,"0,22",-,1528,7,-,1528,"0,8",-,1528;1653,"2,5",-,1528,"0,2",-,1653,"0,2",-,1528,360,-,1528,120,-,1528,250,-,1528,280,-,1528,24,-,1528,250,-,1528,"0,2",-,1528,18,-,1528,"0,9",-,1528,k.A.,,,Nein
527,4617,1001041,"Kondensmilch, ungezuckert",,Milch und Milchprodukte/Milch,"1,1",pro 100g essbarer Anteil,547,Automatisierte Berechnung,,131,Automatisierte Berechnung,,"7,6",-,1528,"4,6",Schätzung,1662,"1,8",Schätzung,1662,"0,4",Schätzung,1662,20,-,1528,"9,3",-,1528,"9,3",-,1528,0,-,1528,0,Schätzung,1662,"6,4",-,1640,"0,2",Automatisierte Berechnung,,0,Schätzung,1662,"74,8",-,1528,54,Automatisierte Berechnung,,51,Automatisierte Berechnung,,48,-,1528,34,Schätzung,1662,34,-,1528,"0,07",-,1528,"0,37",-,1528,"0,06",-,9,"0,4",-,1528,"0,2",-,1528,6,-,1528,"0,64",-,1528,"2,1",-,1528,"0,1",-,1528,"0,17",-,1528,320,-,1528,98,-,1528,210,-,1528,240,-,1528,27,-,1528,190,-,1528,"0,1",-,9,"6,7",-,1528,"0,8",-,1528,3,-,1544,Nein
578,4144,1001109,Magermilchpulver,,Milch und Milchprodukte/Milch,,pro 100g essbarer Anteil,1480,Automatisierte Berechnung,,348,Automatisierte Berechnung,,1,-,1528,"0,6",Schätzung,1662,"0,2",Schätzung,1662,0,Schätzung,1662,3,-,1528,"50,5",-,1528,"50,5",-,1528,0,-,8,0,Schätzung,1662,"34,3",-,1640,"1,4",Automatisierte Berechnung,,0,Schätzung,1662,"3,5",-,1528,9,Automatisierte Berechnung,,7,Automatisierte Berechnung,,5,-,1528,21,Schätzung,1662,21,-,1528,"0,34",-,9,"2,2",-,9,"0,28",-,1528,"2,2",-,1528,"1,1",-,1528,21,-,1528,"3,5",-,9,2,-,1528,0,-,1528,"0,01",-,1528,1580,-,1528,560,-,1528,1000,-,9,1290,-,1528,110,-,1528,1020,-,1528,"0,8",-,9,36,-,1528,"4,1",-,1528,12,-,1544,Nein
